,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
59,6.1636,0.05024,6.16218,0.38734,6.1636,0.09886,6.16218,96.9099,6.16218,0.17243,6.1636,0.12904,6.16218,0.10023,6.1636,0.12386,6.16218,0.35348,6.1636,0.14869,6.18,5.18658,6.16218,0.10281
60,6.18333,0.09167,6.18188,0.45488,6.18333,0.16173,6.18188,108.58387,6.18188,0.05455,6.18333,0.05973,6.18188,0.20056,6.18333,0.01422,6.18188,0.11594,6.18333,0.000685171,6.2,0.22275,6.18188,0.09133
61,6.20305,0.0045,6.20158,0.0734,6.20305,0.19156,6.20158,110.27762,6.20158,0.0634,6.20305,0.10953,6.20158,0.04294,6.20305,0.0065,6.20158,0.00412,6.20305,0.08419,6.22,1.86857,6.20158,0.05889
62,6.22277,0.31601,6.22128,0.14152,6.22277,0.09574,6.22128,94.2794,6.22128,0.09959,6.22277,0.10646,6.22128,0.05096,6.22277,0.20586,6.22128,0.07752,6.22277,0.09497,6.24,3.46055,6.22128,0.16928
63,6.24249,0.0116,6.24097,0.10795,6.24249,0.01978,6.24097,62.47417,6.24097,0.2402,6.24249,0.06375,6.24097,0.13172,6.24249,0.00478,6.24097,0.27003,6.24249,0.01327,6.26,2.05318,6.24097,0.03481
64,6.26221,0.06425,6.26067,0.21124,6.26221,0.19504,6.26067,35.40451,6.26067,0.32879,6.26221,0.06739,6.26067,0.17289,6.26221,0.12857,6.26067,0.27155,6.26221,0.06197,6.28,1.35353,6.26067,0.51648
65,6.28194,0.00123,6.28037,0.1377,6.28194,0.01355,6.28037,18.18955,6.28037,0.07854,6.28194,0.09427,6.28037,0.27368,6.28194,0.03711,6.28037,0.05249,6.28194,0.05111,6.3,1.74041,6.28037,0.38713
66,6.30166,0.00225,6.30007,0.38757,6.30166,0.01584,6.30007,7.34379,6.30007,0.1352,6.30166,0.02851,6.30007,0.17614,6.30166,0.12428,6.30007,0.20376,6.30166,0.10527,6.32,1.83501,6.30007,0.03218
67,6.32138,0.08027,6.31977,0.08862,6.32138,0.06056,6.31977,2.29183,6.31977,0.10588,6.32138,0.08675,6.31977,0.13821,6.32138,0.06601,6.31977,0.1609,6.32138,0.06327,6.34,0.93027,6.31977,0.1474
68,6.3411,0.08851,6.33946,0.025,6.3411,0.03113,6.33946,0.9966,6.33946,0.2082,6.3411,0.1221,6.33946,0.03424,6.3411,0.1467,6.33946,0.24783,6.3411,0.00145,6.36,4.52618,6.33946,0.25973
69,6.36082,0.00595,6.35916,0.21865,6.36082,0.03475,6.35916,0.14456,6.35916,0.44953,6.36082,0.15244,6.35916,0.14862,6.36082,0.10179,6.35916,0.08187,6.36082,0.0521,6.38,1.62274,6.35916,0.2923
70,6.38055,0.05564,6.37886,0.38307,6.38055,0.04763,6.37886,0.22515,6.37886,0.11559,6.38055,0.05716,6.37886,0.28293,6.38055,0.09001,6.37886,0.1705,6.38055,0.05647,6.4,3.21996,6.37886,0.16986
71,6.40027,0.12516,6.39856,0.20635,6.40027,0.10806,6.39856,0.00156,6.39856,0.36374,6.40027,0.10742,6.39856,0.37764,6.40027,0.0143,6.39856,0.21128,6.40027,0.15346,6.42,10.81784,6.39856,0.24599
72,6.41999,0.14926,6.41826,0.28903,6.41999,0.12647,6.41826,0.0426,6.41826,0.11057,6.41999,0.08499,6.41826,0.13603,6.41999,0.03918,6.41826,0.05875,6.41999,0.03222,6.44,7.41637,6.41826,0.03787
73,6.43971,0.11947,6.43795,0.32157,6.43971,0.12178,6.43795,0.28212,6.43795,0.30807,6.43971,0.0626,6.43795,0.03162,6.43971,0.18732,6.43795,0.02843,6.43971,0.13529,6.46,4.01556,6.43795,0.07751
74,6.45944,0.12938,6.45765,0.2352,6.45944,0.09956,6.45765,0.15134,6.45765,0.10513,6.45944,0.03365,6.45765,0.27873,6.45944,0.275,6.45765,0.06293,6.45944,0.06098,6.48,3.6154,6.45765,0.08692
75,6.47916,0.07233,6.47735,0.07621,6.47916,0.05638,6.47735,0.13306,6.47735,0.33222,6.47916,0.12092,6.47735,0.14232,6.47916,0.10683,6.47735,0.20292,6.47916,0.11839,6.5,1.7159,6.47735,0.16837
76,6.49888,0.01699,6.49705,0.28106,6.49888,0.03305,6.49705,0.23389,6.49705,0.04242,6.49888,0.08171,6.49705,0.15151,6.49888,0.00743,6.49705,0.0603,6.49888,0.10969,6.52,0.31705,6.49705,0.26403
77,6.5186,0.0468,6.51675,0.08344,6.5186,0.01671,6.51675,0.10993,6.51675,0.26428,6.5186,0.13229,6.51675,0.13022,6.5186,0.12837,6.51675,0.01923,6.5186,0.05472,6.54,1.58114,6.51675,0.02828
78,6.53832,0.09647,6.53644,0.37226,6.53832,0.11211,6.53644,0.11318,6.53644,0.14318,6.53832,0.07704,6.53644,0.01805,6.53832,0.28905,6.53644,0.13684,6.53832,0.04607,6.56,0.06161,6.53644,0.06356
79,6.55805,0.19775,6.55614,0.39158,6.55805,0.24096,6.55614,0.06723,6.55614,0.50108,6.55805,0.1806,6.55614,0.05847,6.55805,0.15879,6.55614,0.19533,6.55805,0.09697,6.58,1.04142,6.55614,0.059
80,6.57777,0.05545,6.57584,0.07373,6.57777,0.01377,6.57584,0.04268,6.57584,0.04757,6.57777,0.03289,6.57584,0.3413,6.57777,0.04844,6.57584,0.02139,6.57777,0.14128,6.6,0.02057,6.57584,0.27639
81,6.59749,0.02735,6.59554,0.4703,6.59749,0.0622,6.59554,0.26952,6.59554,0.22911,6.59749,0.04203,6.59554,0.21205,6.59749,0.24899,6.59554,0.29098,6.59749,0.05909,6.62,3.00093,6.59554,0.11559
82,6.61721,0.04856,6.61524,0.1461,6.61721,0.0919,6.61524,0.54934,6.61524,0.01395,6.61721,0.09044,6.61524,0.18871,6.61721,0.14538,6.61524,0.0225,6.61721,0.13739,6.64,0.02308,6.61524,0.1209
83,6.63693,0.01863,6.63493,0.34453,6.63693,0.13484,6.63493,0.21576,6.63493,0.09654,6.63693,0.01693,6.63493,0.16547,6.63693,0.06828,6.63493,0.10049,6.63693,0.20162,6.66,1.54589,6.63493,0.19803
84,6.65666,0.22296,6.65463,0.1661,6.65666,0.02061,6.65463,0.29296,6.65463,0.3234,6.65666,0.03437,6.65463,0.32089,6.65666,0.02198,6.65463,0.14033,6.65666,0.12038,6.68,1.06936,6.65463,0.15118
85,6.67638,0.02807,6.67433,0.40447,6.67638,0.11496,6.67433,0.27146,6.67433,0.08845,6.67638,0.15247,6.67433,0.39703,6.67638,0.04604,6.67433,0.2886,6.67638,0.11852,6.7,1.59348,6.67433,0.13678
86,6.6961,0.17711,6.69403,0.01179,6.6961,0.000770128,6.69403,0.30023,6.69403,0.13776,6.6961,0.01528,6.69403,0.28147,6.6961,0.05563,6.69403,0.27819,6.6961,0.12331,6.72,4.11826,6.69403,0.26142
87,6.71582,0.07484,6.71373,0.27315,6.71582,0.00405,6.71373,0.12068,6.71373,0.31571,6.71582,0.11525,6.71373,0.25858,6.71582,0.03831,6.71373,0.1091,6.71582,0.04214,6.74,1.35631,6.71373,0.1892
88,6.73554,0.06519,6.73342,0.17592,6.73554,0.00731,6.73342,0.12484,6.73342,0.10373,6.73554,0.06512,6.73342,0.30855,6.73554,0.08058,6.73342,0.29804,6.73554,0.15941,6.76,0.16978,6.73342,0.42516
89,6.75527,0.04365,6.75312,0.12881,6.75527,0.01591,6.75312,0.37371,6.75312,0.19125,6.75527,0.105,6.75312,0.1176,6.75527,0.00937,6.75312,0.24065,6.75527,0.00108,6.78,3.19652,6.75312,0.04097
90,6.77499,0.04003,6.77282,0.09038,6.77499,0.05237,6.77282,0.07206,6.77282,0.09614,6.77499,0.0039,6.77282,0.25001,6.77499,0.04634,6.77282,0.23044,6.77499,0.23529,6.8,1.27608,6.77282,0.00576
91,6.79471,0.14217,6.79252,0.28553,6.79471,0.06239,6.79252,0.3062,6.79252,0.10037,6.79471,0.00858,6.79252,0.09659,6.79471,0.0634,6.79252,0.27318,6.79471,0.04418,6.82,0.24803,6.79252,0.04687
92,6.81443,0.000326121,6.81222,0.28447,6.81443,0.01355,6.81222,0.26262,6.81222,0.43541,6.81443,0.00663,6.81222,0.19177,6.81443,0.00557,6.81222,0.00149,6.81443,0.01366,6.84,0.28068,6.81222,0.13184
93,6.83416,0.03046,6.83191,0.21684,6.83416,0.04281,6.83191,0.2588,6.83191,0.37375,6.83416,0.15668,6.83191,0.09116,6.83416,0.05766,6.83191,0.01817,6.83416,0.13106,6.86,0.18995,6.83191,0.19797
94,6.85388,0.06722,6.85161,0.03018,6.85388,0.13887,6.85161,0.10872,6.85161,0.10446,6.85388,0.10334,6.85161,0.13608,6.85388,0.05774,6.85161,0.14724,6.85388,0.17574,6.88,2.84007,6.85161,0.0715
95,6.8736,0.00843,6.87131,0.24921,6.8736,0.16881,6.87131,0.27114,6.87131,0.0799,6.8736,0.05256,6.87131,0.15463,6.8736,0.06738,6.87131,0.13736,6.8736,0.09041,6.9,1.12926,6.87131,0.18901
96,6.89332,0.16342,6.89101,0.03931,6.89332,0.13264,6.89101,0.10759,6.89101,0.07707,6.89332,0.09442,6.89101,0.09391,6.89332,0.15645,6.89101,0.04808,6.89332,0.2387,6.92,2.40207,6.89101,0.30667
97,6.91304,0.03874,6.91071,0.23298,6.91304,0.04241,6.91071,0.39379,6.91071,0.20234,6.91304,0.00918,6.91071,0.07296,6.91304,0.05378,6.91071,0.10078,6.91304,0.09827,6.94,0.56594,6.91071,0.11362
98,6.93277,0.06236,6.9304,0.12256,6.93277,0.04711,6.9304,0.15756,6.9304,0.15721,6.93277,0.06585,6.9304,0.25714,6.93277,0.057,6.9304,0.06451,6.93277,0.18934,6.96,0.5333,6.9304,0.03299
99,6.95249,0.10584,6.9501,0.05388,6.95249,0.00224,6.9501,0.27194,6.9501,0.00613,6.95249,0.12769,6.9501,0.26944,6.95249,0.13965,6.9501,0.04812,6.95249,0.01589,6.98,1.5,6.9501,0.18432
100,6.97221,0.05569,6.9698,0.06083,6.97221,0.06086,6.9698,0.01045,6.9698,0.05995,6.97221,0.00222,6.9698,0.12972,6.97221,0.1959,6.9698,0.04759,6.97221,0.0914,7,0.5302,6.9698,0.21332
101,6.99193,0.05185,6.9895,0.02274,6.99193,0.1306,6.9895,0.11068,6.9895,0.03848,6.99193,0.13869,6.9895,0.20173,6.99193,0.03396,6.9895,0.02871,6.99193,0.0267,7.02,0.93895,6.9895,0.38789
102,7.01165,0.19671,7.0092,0.05988,7.01165,0.1739,7.0092,0.56918,7.0092,0.19367,7.01165,0.11509,7.0092,0.33997,7.01165,0.01098,7.0092,0.01247,7.01165,0.04463,7.04,2.59256,7.0092,0.00945
103,7.03138,0.02428,7.02889,0.12335,7.03138,0.05849,7.02889,0.01583,7.02889,0.0024,7.03138,0.10065,7.02889,0.15663,7.03138,0.03435,7.02889,0.36665,7.03138,0.22181,7.06,3.62472,7.02889,0.18839
104,7.0511,0.02591,7.04859,0.04118,7.0511,0.03045,7.04859,0.2959,7.04859,0.15592,7.0511,0.00773,7.04859,0.09422,7.0511,0.02472,7.04859,0.27114,7.0511,0.0551,7.08,0.15754,7.04859,0.10241
105,7.07082,0.18843,7.06829,0.17713,7.07082,0.01291,7.06829,0.14613,7.06829,0.25442,7.07082,0.00951,7.06829,0.21289,7.07082,0.27309,7.06829,0.26166,7.07082,0.31831,7.1,1.69102,7.06829,0.02298
106,7.09054,0.01974,7.08799,0.0021,7.09054,0.1752,7.08799,0.30728,7.08799,0.12903,7.09054,0.02621,7.08799,0.08694,7.09054,0.11808,7.08799,0.32498,7.09054,0.07983,7.12,3.27485,7.08799,0.21486
107,7.11026,0.01637,7.10769,0.17746,7.11026,0.00747,7.10769,0.08045,7.10769,0.04296,7.11026,0.03553,7.10769,0.04045,7.11026,0.04251,7.10769,0.10395,7.11026,0.02471,7.14,1.25993,7.10769,0.59869
108,7.12999,0.03943,7.12738,0.08153,7.12999,0.04474,7.12738,0.19989,7.12738,0.15531,7.12999,0.02125,7.12738,0.08664,7.12999,0.01329,7.12738,0.02848,7.12999,0.14249,7.16,2.29537,7.12738,0.88347
109,7.14971,0.10877,7.14708,0.07806,7.14971,0.06877,7.14708,0.01071,7.14708,0.1227,7.14971,0.12044,7.14708,0.18455,7.14971,0.0291,7.14708,0.01919,7.14971,0.12141,7.18,0.16853,7.14708,1.1287
110,7.16943,0.06661,7.16678,0.1935,7.16943,0.0531,7.16678,0.3441,7.16678,0.26056,7.16943,0.12989,7.16678,0.05881,7.16943,0.06747,7.16678,0.17524,7.16943,0.021,7.2,4.86822,7.16678,1.6188
111,7.18915,0.04237,7.18648,0.0641,7.18915,0.13455,7.18648,0.06981,7.18648,0.06829,7.18915,0.00611,7.18648,0.00573,7.18915,0.10458,7.18648,0.06596,7.18915,0.04633,7.22,1.40563,7.18648,2.07597
112,7.20888,0.03385,7.20618,0.10511,7.20888,0.05767,7.20618,0.15127,7.20618,0.24977,7.20888,0.05636,7.20618,0.15326,7.20888,0.18805,7.20618,0.52618,7.20888,0.21045,7.24,0.05631,7.20618,3.38648
113,7.2286,0.14977,7.22587,0.05621,7.2286,0.04033,7.22587,0.13684,7.22587,0.26539,7.2286,0.03325,7.22587,0.12715,7.2286,0.0525,7.22587,0.13952,7.2286,0.17625,7.26,0.48241,7.22587,5.17334
